10000 9999
1681 2603 638
2613 243 807
8002 7265 56
8021 5924 38
607 4406 881
5118 8073 355
5195 1250 799
1951 3627 633
8590 2423 810
9894 8958 591
7030 8106 922
9081 3432 450
3907 2819 760
2567 7617 96
4851 3550 5
721 2354 713
5753 3116 441
9539 4647 646
3967 3966 1000
3703 9191 482
1706 8539 777
1564 2723 137
9440 2421 117
7059 9451 309
2012 8676 562
9128 128 700
8676 6667 946
380 172 735
3161 7694 133
9774 730 50
693 9997 654
8414 8961 909
6832 3025 636
7739 5413 35
7171 745 942
2533 2573 96
1542 3064 988
3427 6284 817
8279 9230 529
4290 9984 900
9020 3149 999
9172 9027 509
4989 5485 966
1120 1819 569
9140 2478 16
6513 8000 640
5378 1686 444
9382 1392 75
8505 4999 308
4979 4978 1000
9036 6549 660
9357 7551 412
9542 9541 1000
4683 1092 679
9324 7484 450
8195 8586 135
4506 4505 1000
9580 5510 250
6216 5539 618
9482 436 590
497 4209 520
3137 5654 592
9451 5004 283
3453 2188 339
3491 3718 979
7877 7300 919
21 9145 561
1477 3981 997
6565 9592 415
3591 2883 785
7337 7256 207
8691 3605 514
5623 4480 389
2661 6366 868
9375 8436 15
5008 771 847
3564 7530 181
5308 5307 1000
3231 7300 264
244 3509 88
7642 1005 635
2804 1821 748
6303 6302 1000
6633 5921 292
5440 7197 84
5569 5041 423
8615 6715 309
9053 3538 740
7030 4945 795
257 277 202
3926 9544 125
8973 2431 234
6501 444 367
4768 3113 51
4968 2318 695
6916 6915 1000
4398 2014 31
2769 2728 63
4283 9188 869
8667 7880 197
1727 9325 480
5962 6744 482
8026 1728 987
5690 4358 746
8044 3483 847
1388 6040 302
2525 22 312
5207 6843 180
1864 1863 1000
7809 7118 750
3083 9179 192
6697 5599 88
5050 7311 800
7843 4356 220
2535 7934 660
5086 6168 853
4226 3081 270
4982 1617 757
4497 1644 86
9591 4165 322
1971 5276 318
7480 4776 638
9133 5797 672
8432 3397 499
1742 3453 721
5573 2710 187
7508 847 641
5021 7380 32
8446 7818 180
3097 250 745
4182 7278 950
5251 2800 851
8601 8581 927
7862 7998 724
6916 2486 873
6869 9905 730
8177 6743 961
3026 5179 347
3008 1271 476
9848 7467 312
3967 3823 740
5089 9217 867
45 2805 155
3342 7959 888
2005 4731 703
5204 2843 28
4439 2803 808
2235 7328 356
2953 8056 809
5104 4180 688
3239 5131 112
8087 3497 264
9053 8273 997
5968 5870 866
9813 1370 521
7328 7327 1000
2216 5144 733
1410 2061 730
8104 1779 785
3036 3035 1000
9444 643 67
2430 458 405
495 1864 450
4636 6050 731
449 2752 443
6769 2231 5
5576 9084 865
8895 596 398
884 5948 802
8807 1359 78
4766 1303 726
2100 3178 451
6149 8125 177
5459 2150 710
813 6957 156
1545 9961 65
137 4895 646
3639 3117 282
4877 5757 985
2906 1636 830
9856 8150 461
3500 9533 319
3894 3893 1000
3184 5596 228
3001 3165 839
427 5255 310
6849 8860 384
66 4718 680
1648 1647 1000
7717 6575 425
9875 3410 353
5543 1355 225
3727 2827 126
4461 6311 564
6201 3535 134
9993 3213 115
9337 9862 658
2333 2332 1000
4110 6686 481
9157 4822 272
6732 6718 330
4622 3208 320
1709 8107 225
1034 7596 377
9010 8155 596
154 5383 384
263 7086 786
5798 3042 50
4143 8453 381
2720 5889 259
9624 2654 767
5014 6415 657
8051 8050 1000
886 6360 951
7365 3662 914
8597 1803 155
6235 633 475
1419 795 474
8528 5144 189
3864 1113 535
8297 95 177
6269 9732 720
5339 1927 648
1006 2635 808
4769 4768 1000
9675 5744 179
2672 2608 859
1901 4227 969
6086 8140 534
499 7128 566
8698 2795 981
1187 7338 757
3619 9020 674
9124 40 767
7718 2148 660
1941 7439 197
7907 1017 259
1480 439 725
3666 8814 794
2322 1314 909
8883 6912 189
7832 9095 863
6794 3758 201
2939 3146 559
6434 4932 549
341 3009 335
1384 1736 601
3045 6236 694
6804 666 134
948 62 281
4278 6885 784
5321 95 264
3154 2234 506
2633 2905 443
9250 1576 677
6599 2965 388
4028 9068 128
9760 3666 606
9920 2014 106
932 8296 826
5339 1986 964
5386 4581 783
4700 2969 556
4881 3801 169
1039 1038 1000
9465 485 309
9430 3333 506
4274 1337 54
3460 1314 90
9782 448 621
6764 7541 219
2946 2595 638
4616 564 864
4177 4184 213
8969 5737 313
6541 3686 941
6732 5582 580
6901 5504 448
7617 7616 1000
7100 1878 44
1239 6551 803
421 4855 956
7848 1493 895
4987 7453 358
6363 3784 98
2519 8781 206
8009 9781 500
222 304 234
6408 7930 80
3965 5399 571
3936 5985 194
7958 7534 708
9483 8010 597
2358 1265 263
5358 5637 645
1257 8131 245
6199 5226 744
6239 7092 280
2252 9900 934
35 7226 732
5047 7112 163
3870 2898 152
9307 8025 121
9125 3515 772
8092 8121 443
6922 915 871
3454 1111 647
7648 8172 896
5605 7533 402
9876 7572 643
4437 6658 211
5745 9048 367
4491 2173 683
1279 4519 727
4030 8978 178
6762 2958 184
2628 2933 519
3852 720 101
9712 7093 900
5134 8794 753
9961 2219 552
8482 5318 349
8147 1330 584
5728 7361 169
6136 4623 761
6 9579 182
3301 3921 369
4603 221 12
5820 7688 564
8585 9910 816
8875 7238 453
5936 7191 895
2058 4114 566
88 7148 446
2328 4967 593
4794 4793 1000
6331 5058 193
6 2930 112
506 9125 775
3209 5304 103
7936 834 540
4613 9785 221
8267 9315 653
2459 9404 11
6711 7495 106
6017 7929 973
2981 9857 585
7572 5512 57
959 2785 123
5283 2950 463
7284 6803 289
5580 2257 57
5569 2811 39
1197 157 462
7477 2347 540
8580 848 281
9055 810 883
7944 4880 516
344 2237 819
6707 3656 731
6251 5796 273
1897 9233 441
1449 7574 923
8462 8461 1000
9279 9078 128
9342 5125 769
7967 698 756
5518 1467 307
8971 3003 431
3184 3467 514
2854 2592 712
972 971 1000
2360 9437 529
6423 2726 788
8541 7252 945
8187 7832 758
428 8612 622
7468 7538 528
1968 6387 301
9179 7519 301
4760 7202 673
2643 6310 372
2323 593 592
7069 6137 868
2128 4666 390
3428 2204 73
8466 6544 954
9775 7419 686
1056 6405 191
2902 5892 144
4765 913 259
3160 8972 781
9099 8558 363
5396 5898 177
7863 3395 668
9766 6863 263
2318 3420 981
8079 1441 791
508 4829 180
208 7866 81
2276 2006 780
2382 2960 431
2830 6599 440
6704 9412 516
6756 6017 837
1413 1687 631
8494 9116 75
9793 7767 992
8064 1729 742
8045 3490 139
531 9928 464
5959 9058 705
9454 260 971
3788 7558 20
617 4846 387
7886 385 911
6943 4750 519
4969 2296 841
6328 5299 989
6414 2628 303
1250 691 33
3873 8284 395
837 5382 165
9083 7916 388
9571 9819 550
7303 583 273
129 1990 522
2669 7584 787
3365 443 39
1596 3679 249
2030 1694 764
7907 476 287
265 6377 684
4048 3877 115
739 3369 432
2229 3205 395
1875 2623 297
7758 5107 133
3268 5740 778
3535 1167 867
9134 3975 52
3045 5201 711
7173 6958 384
1352 676 39
992 6747 878
2901 1601 488
6753 6752 1000
1917 7551 171
5182 8383 161
1568 7495 821
9032 2132 755
7697 5902 685
4416 7995 741
2168 3391 192
3516 7294 64
5498 2419 574
4422 4291 968
4271 1808 963
3079 4742 725
6534 4931 862
5308 1516 872
3454 2702 21
1474 2291 186
2120 8527 408
3375 7428 746
1512 4603 210
6390 3471 634
2315 9184 481
9331 6900 427
9697 4938 325
6874 3171 29
8135 9776 340
3790 8438 375
7216 4941 394
202 2202 949
2384 5820 305
2859 4656 91
2616 7035 940
1274 6746 963
16 7253 331
5867 6951 63
6628 6627 1000
1607 7800 306
2290 4602 609
7304 4300 993
1821 4904 580
2702 7117 831
8474 5291 64
4919 4918 1000
8556 6815 645
2662 6708 510
8129 192 987
5523 7620 458
8829 7335 828
1739 576 491
2813 3588 166
9830 422 440
120 7876 140
8069 9152 95
8706 672 833
4277 828 758
4072 1593 764
5461 4475 198
8990 896 871
4321 9134 781
867 8400 651
3061 7511 185
8748 458 906
7406 7551 71
1421 1420 1000
6005 8540 284
5913 8765 361
7964 7599 79
5856 5855 1000
4448 9101 675
7157 9462 655
6829 7838 181
9812 3731 975
7214 898 482
3594 3313 195
5538 4678 934
2193 2192 1000
6611 6514 175
2951 3475 712
1362 6126 686
9720 2484 725
1841 6309 474
2516 2956 123
9964 5287 31
1198 7123 515
8571 6998 364
753 7782 509
3486 337 729
952 9102 664
2111 24 202
9791 9790 1000
5399 800 601
6376 5762 207
8326 5381 418
798 5461 96
7847 7846 1000
9465 46 853
2192 9102 452
9945 27 795
1250 8748 688
9300 1736 349
2989 2988 1000
9803 4407 236
6490 8910 238
7362 7361 1000
117 8841 669
4707 1073 35
2380 1749 911
9313 1187 254
2737 1069 362
3779 4021 387
9040 9039 1000
7797 9926 503
7576 8277 232
4224 7583 147
5656 6168 387
5751 8445 527
5973 2995 617
1393 4537 396
9026 3180 463
3168 7231 250
3444 5251 7
3790 2191 931
5380 1874 102
6185 1714 401
3649 8287 57
6631 5331 741
1852 5738 249
3172 8312 584
8312 7971 689
6023 8952 598
712 3305 395
5746 5282 21
3142 4205 958
9944 271 130
6802 3911 720
3410 3947 70
4534 9084 542
470 9058 667
5932 1066 61
665 3119 921
8132 9248 468
1025 6115 874
184 9212 782
9867 2647 974
3790 362 55
7757 8324 614
988 1987 424
2241 3050 129
9020 9769 751
4130 8901 387
9901 5152 404
8247 9417 906
9841 8799 329
2224 8435 346
659 2672 627
8525 2140 184
9044 4346 397
1417 4952 906
7163 52 257
8515 4657 58
7759 6290 58
5995 6434 72
7637 9703 719
3185 3004 653
5049 354 820
8594 7007 182
6230 714 58
5465 5942 263
735 6895 959
7729 421 231
4333 4332 1000
78 77 1000
8757 6469 359
8987 2229 215
5682 9271 718
3187 4704 28
6449 9745 422
2236 8989 654
974 615 875
2036 8781 905
5789 2987 744
154 8904 4
4433 5443 612
4676 4254 864
4392 1378 330
6201 1988 356
4636 4635 1000
8264 2256 674
5934 8442 218
5840 2809 460
4379 5979 392
1518 2727 993
2038 242 890
2916 8238 381
1430 8454 669
3609 9033 148
881 4229 734
4531 2188 771
1373 5223 369
6980 8884 389
5443 1890 286
8019 765 445
2554 7122 850
617 2156 707
4489 2488 240
4831 609 834
3804 6546 204
3184 780 183
8873 8480 182
1769 6834 106
5052 381 853
7073 2984 405
3100 4608 605
827 8287 457
9633 9491 769
5028 9088 672
868 7948 523
684 4930 730
5080 6896 315
220 219 1000
274 7749 594
9331 638 337
5506 8745 119
7412 2030 927
599 8915 757
6218 8608 867
5442 3945 266
2082 5579 109
4270 863 625
1066 2220 627
3168 6063 845
3248 2070 144
2875 769 270
6044 8735 428
1416 8896 673
5302 8888 711
470 929 248
5070 5069 1000
2102 267 678
8999 4425 291
8589 7708 333
5373 776 317
9689 9688 1000
3039 9784 599
9685 5669 354
1366 1763 86
8103 5657 53
13 7784 604
5699 7046 237
718 3155 428
6004 4199 335
60 5828 25
3575 6383 701
2436 2102 748
8717 969 132
49 8412 245
4450 1971 615
5762 1239 292
7965 9876 682
4155 9136 87
1061 7193 893
3628 3844 280
4588 1957 737
5584 7440 391
3811 1375 443
7546 2522 385
3349 1767 464
8449 3 237
1907 1116 800
8477 9114 61
8785 8554 800
9147 1827 743
3515 784 439
770 1447 713
7363 5683 985
9131 925 359
3781 3780 1000
6753 7420 475
2262 977 226
1753 7991 761
1953 2008 713
7487 5049 852
2040 434 174
5211 3041 240
6472 4534 348
7069 930 599
4984 6170 651
3805 8483 358
9502 8224 567
6851 3717 483
5198 9901 878
3633 5718 157
4526 7863 947
4601 8467 233
5342 1323 787
1414 4645 871
3692 8349 239
7269 627 425
5101 7941 481
3560 6086 760
584 9484 77
4097 9043 864
2093 1569 490
2852 1990 762
9211 5267 621
596 6649 345
9101 6281 380
2437 99 664
4267 3125 734
6688 3374 223
5084 7543 666
3305 6773 39
2686 697 29
8407 1759 144
1367 1486 716
713 2151 53
5789 5788 1000
1964 1591 17
5571 6035 606
2249 9103 430
8111 6341 49
7348 2874 154
8750 9132 804
9176 5363 333
6742 1757 140
6908 2974 516
2368 2149 858
2653 2188 670
6032 2957 244
1399 5246 353
6932 760 799
22 8603 776
2359 4418 959
210 1967 840
3994 4608 344
4838 3207 58
8512 4883 755
2724 6657 806
295 2042 119
7190 7113 130
6626 5480 202
3657 653 134
5250 1848 504
8393 8392 1000
6549 8904 649
5582 8412 829
8247 7820 154
3616 5618 663
9056 8748 409
2107 4459 441
3195 5737 487
4536 9882 322
9727 2665 430
6482 5909 655
4974 4973 1000
9676 7366 424
4685 7743 851
7743 747 20
917 6568 823
5507 8394 860
2810 5463 891
5762 6398 10
4621 5601 58
7827 2340 960
9975 9077 6
3266 4039 150
7474 7038 864
9294 8510 830
1099 9515 313
4656 251 787
5169 1811 34
6375 4209 72
9334 2401 182
8192 5913 162
8424 7713 718
4295 1244 740
4423 804 852
7368 4338 507
9875 377 383
1637 8000 799
8819 757 293
896 2626 200
7909 6417 483
5045 353 896
7636 7635 1000
7315 5937 375
9857 1157 276
3473 4042 186
5217 6366 327
3627 1574 467
7375 931 657
8607 992 404
3087 4154 889
9121 2786 991
6602 4252 479
6287 6035 862
9355 9587 987
2533 8298 760
7228 7227 1000
8291 6603 671
3751 5912 175
8464 4658 954
7902 5183 441
6419 7844 345
2254 3812 735
9245 4745 78
2219 9199 260
368 5066 542
8508 2138 82
4774 7635 532
2813 2515 897
3796 3000 48
832 7496 189
4075 7808 995
3944 1936 418
6491 5644 320
5493 2763 447
4797 9434 483
1524 5973 517
2842 2678 438
3084 2274 549
780 3680 112
3472 3471 1000
3625 8817 930
2493 6792 513
9803 3024 309
2931 9547 517
9172 6106 94
3544 3043 744
4104 2897 141
9406 9625 388
4010 780 787
3277 6074 402
140 6492 592
9347 9293 579
8411 4852 902
2517 7995 720
3299 4376 638
1251 726 441
2501 6182 269
9243 4372 886
6529 2094 892
9346 4471 840
2920 4993 212
1925 9575 234
9282 7345 543
4675 4558 504
5127 5126 1000
352 1143 327
8052 6523 960
4607 6781 208
5157 4877 932
2139 8700 132
2203 5529 140
9784 8590 683
5324 1151 839
8303 7871 788
5190 9393 530
2128 3744 249
530 6533 802
5002 5588 96
4348 1991 258
6157 9679 382
4247 8934 930
5468 413 452
9359 147 789
6398 9763 354
3777 3776 1000
8710 7790 927
7285 1468 135
9336 1003 923
2404 899 355
7422 8741 284
8815 626 33
5017 7809 678
2448 9245 606
2869 6499 748
4485 681 177
8449 9520 756
1225 1954 997
5903 6526 841
2479 9653 619
4012 2846 257
8500 7313 433
641 9964 226
2289 131 428
7742 8186 639
4310 4299 243
5056 7121 950
9488 9318 678
4655 5808 130
7377 3566 374
5038 9108 877
5487 3660 634
1612 1414 550
5368 3710 168
8046 9103 59
7280 3259 81
7052 4322 512
3581 4086 744
391 5852 249
9533 7482 358
2627 6141 94
1560 6140 762
6567 4653 244
7225 7135 953
5609 3663 111
7882 3129 543
4435 6553 285
6510 1705 402
9932 3491 583
2372 7992 986
1575 5984 289
9194 143 728
9221 5300 629
5089 2853 604
3995 162 784
1127 97 430
5805 1930 388
1450 2207 889
146 2471 760
2726 6418 406
9891 9890 1000
1428 6379 127
8804 6756 782
8910 2727 507
4266 1124 467
8659 1325 185
4339 989 877
9128 323 65
7442 6539 754
6724 6031 663
7398 4944 716
4390 7598 224
4409 9709 279
246 6967 712
2174 2858 708
2583 425 314
2086 9240 938
8225 3959 901
1158 9635 660
3359 4839 760
8618 2669 985
6644 3672 280
4382 4381 1000
9112 8184 969
3869 7912 620
596 8910 894
2336 4120 484
869 2923 256
3369 3628 41
1270 1292 105
9330 3014 316
1089 7245 665
5996 9155 985
1676 3187 531
2122 2788 646
1436 4870 330
8923 2225 28
5621 6702 938
17 2410 201
4739 435 133
7232 461 477
5703 6872 947
1267 2286 208
6670 7846 754
4278 3430 937
5093 7413 752
6468 2660 414
4088 1749 761
3212 2602 523
9843 562 118
4888 2192 634
3337 6817 650
2724 6194 278
4156 70 867
650 4036 189
7250 7249 1000
3671 2536 177
9106 5314 748
9589 5993 458
6797 704 753
4779 7754 831
1939 8785 589
2740 296 298
2815 2814 1000
2948 7762 610
8226 1850 426
1356 1236 930
5649 9030 11
9181 3847 113
936 123 453
1857 8806 358
8221 2690 594
3976 4486 754
3131 7455 584
7561 900 446
5717 7709 2
8038 7516 105
8247 5496 281
5871 5870 1000
2259 3046 669
1773 79 65
1777 9141 179
8023 7247 644
3502 1050 794
4560 4930 768
1287 7084 530
8944 8425 473
9408 6691 353
5298 9754 159
6125 5081 385
2864 3213 271
5836 1159 672
6288 7851 26
1251 631 836
7794 9759 570
4365 93 268
8924 7317 572
6883 850 536
1053 5377 212
1520 2988 182
5110 5890 337
9067 4778 826
9168 5529 748
3005 1440 62
6775 2588 323
4641 4758 480
9211 6309 538
6507 1020 684
2070 8184 564
2773 7812 767
7499 2647 760
693 1473 436
5030 4018 712
1702 321 591
2197 8755 731
1767 3476 733
4258 2722 523
1196 3965 191
2143 7251 504
6836 130 4
5448 7128 918
7886 3375 815
9695 9694 1000
4717 5182 742
6296 1447 115
5915 5138 976
2201 8846 51
8377 7311 370
4465 731 924
5511 7609 539
7929 3290 213
5965 7510 376
5312 9860 277
8433 6757 676
3491 9023 303
816 4104 215
1968 8359 478
6404 5501 989
6586 5409 125
8250 9516 343
5906 1910 652
8859 9313 366
44 6252 252
6929 5169 95
5219 1421 340
4452 3204 252
6619 1628 515
6288 2321 983
3180 1630 21
8542 2345 113
8842 5252 895
1891 9238 227
8210 8910 477
9860 7908 531
1400 2789 5
7869 4382 481
3004 7206 968
4631 5885 740
861 8318 277
1022 7065 406
4052 3436 115
1293 3427 715
5382 7975 905
616 1769 752
1781 8553 64
4538 8542 971
6127 395 413
6715 2186 394
8876 2198 796
7641 7310 458
8713 8712 1000
2538 6934 718
5458 3797 215
8793 3076 881
9833 4393 817
5638 6761 350
2553 8893 480
8419 3330 263
6796 9278 257
3804 1632 790
3546 5099 384
9295 3127 490
2587 1111 823
2153 7155 304
2144 6308 269
888 9067 90
5872 665 157
8435 7801 361
4929 699 867
4378 4922 161
6202 7919 726
4344 214 314
7632 3552 381
2250 3477 840
5880 9087 131
4232 7313 307
7423 7555 379
9359 7588 275
3859 1196 536
2831 5492 436
9948 9561 292
7239 5135 961
4181 8144 832
1271 5721 586
2925 1451 859
6941 6654 982
5370 2751 887
2330 8692 893
256 8043 121
2861 5264 716
1584 3756 265
3691 8641 104
5730 7194 46
9123 1462 386
3743 4115 965
1491 5250 830
4863 2157 235
7961 3788 619
333 8516 108
7920 3012 867
2414 1894 238
8496 3580 898
9716 5704 334
6494 4737 753
9182 9299 501
3425 1043 835
2710 714 514
5843 5842 1000
6179 4783 113
5060 8493 130
1828 6735 375
4314 183 315
2147 1997 134
3811 2865 72
4127 8862 589
414 5746 765
4720 6143 937
7276 7707 247
4739 5717 650
5831 4425 343
5588 6912 884
205 4532 324
2512 5971 927
1386 5620 711
1175 5013 15
9762 9761 1000
3815 1904 624
3964 4682 1000
8818 7654 763
2466 2140 367
7954 6083 585
5754 4829 235
3118 729 576
7582 6202 358
8678 1268 570
3214 4306 348
4780 713 113
8791 8822 188
6755 2111 245
9692 677 463
8533 1122 509
8834 1522 741
4538 9687 799
5406 1996 111
9365 6655 603
6793 8641 23
6445 1369 871
475 2686 969
4197 5114 764
4022 7805 772
2668 8587 519
3539 8625 794
968 2687 334
4182 9105 682
108 7093 225
5483 4225 684
9525 290 590
9995 2195 454
1147 4414 325
7173 4802 342
8381 5710 328
7697 693 330
1188 6680 379
9139 3844 669
2155 1691 169
9804 1700 963
80 8218 248
9444 1941 348
719 6741 104
2530 2894 28
3028 6422 73
266 3756 102
7798 775 757
7468 7467 1000
6090 6089 1000
977 7798 458
6238 5885 735
5009 693 883
6891 4448 355
6650 7521 596
3361 9230 875
9648 4082 268
8372 6809 371
3580 976 294
7654 3865 626
6264 649 366
2227 3843 395
3056 6154 746
5886 2114 438
8897 9565 993
7819 4273 472
6322 3461 53
2802 5726 755
3034 6363 630
9987 7775 297
1380 1379 1000
4412 1458 951
2450 891 728
1589 5405 529
1650 9463 240
3526 6806 121
451 3704 258
7375 112 79
288 287 1000
1722 8071 966
7450 5022 345
5785 8355 913
359 3464 74
4412 3336 535
9491 365 612
667 6679 819
9937 400 88
614 1961 459
7272 4870 241
5223 922 84
4070 9751 266
621 4210 159
395 4813 609
9619 7333 905
9571 6447 67
9478 171 404
894 906 932
7526 6540 191
2948 1671 602
1649 3497 801
140 8199 356
9232 2750 224
7295 8017 469
2295 7522 348
7515 2249 607
5756 9723 877
7894 3253 385
5357 8725 660
7525 7011 169
6221 3395 486
5154 681 781
834 9557 964
2382 2381 1000
3435 6953 532
2104 6483 758
2361 9650 904
7001 7355 909
3265 9421 666
7046 7093 320
7485 8985 211
2492 4306 42
9600 2030 871
6129 7465 662
5606 1384 728
3438 5808 985
9080 8981 729
8937 8754 193
2971 2458 921
116 1415 376
8555 7673 370
2880 9619 601
428 5163 322
851 8026 605
4729 3755 714
1174 2607 877
4310 7924 881
3781 4149 208
9548 9547 1000
1232 9462 418
3285 3284 1000
6310 7461 236
5387 2637 430
8443 4676 455
3223 7604 78
8100 1363 810
1076 9674 399
7861 6964 676
2981 6027 390
6618 6513 538
6629 2257 340
9866 8515 831
4700 6010 678
5913 2376 947
6230 3191 932
3147 9691 709
2876 2845 242
9925 8887 862
6565 8635 270
6389 509 129
6535 4758 82
6158 5301 784
6833 6516 720
7808 2351 443
1192 5025 783
508 6826 409
5534 9969 1000
820 9709 554
5048 6032 537
8074 9864 135
5315 4477 125
4824 4740 278
3270 7266 874
95 8160 140
9757 3394 481
5223 791 776
7611 1154 755
7823 2999 704
3393 773 39
7648 6709 158
7548 2835 804
9720 1950 470
6071 9731 38
4505 5821 812
7243 8212 317
1071 1070 1000
5958 335 388
5158 8410 411
1635 2978 395
1044 1043 1000
6579 3235 955
2605 2067 739
1469 5434 984
6428 9028 931
8700 3634 853
1363 8824 823
7743 3378 575
1362 1361 1000
9916 9567 412
8928 7360 712
970 3106 531
4327 1671 493
6316 1334 191
866 5604 201
3142 8232 807
8207 4180 598
4174 4206 632
8025 9722 603
2331 9525 669
9668 1539 413
4594 4593 1000
4410 7673 435
6908 9349 79
3242 3203 682
9120 3641 749
3063 5703 378
3549 5993 241
4277 7107 48
1352 4719 626
9980 9799 516
7627 2301 12
1586 4642 854
1038 8819 182
3114 4589 911
3523 6170 238
2836 2835 1000
9272 9135 885
3660 6692 346
5720 1115 773
4067 5490 724
7437 2902 82
6519 2643 287
4673 7740 604
8370 757 585
5884 5285 786
5974 5793 830
1565 2578 666
1734 701 607
1697 5902 280
1577 5405 513
1139 2977 924
5168 636 711
6427 1890 158
9047 665 458
7531 5818 921
2051 6858 925
6730 5027 957
6782 6451 989
1765 4384 42
1195 3193 289
2856 2855 1000
300 3746 501
5947 4220 689
8699 8698 1000
3292 5728 758
6226 6225 1000
6854 7946 451
7728 6150 932
8888 3910 595
380 2196 872
1722 5783 274
4857 4856 1000
2538 5252 683
3379 3626 357
4650 2540 754
802 7396 88
1285 6680 64
4002 5336 458
1739 1357 304
1839 91 909
6028 6997 729
3345 6466 572
2699 8830 669
9283 3096 925
6111 7822 999
6201 6489 914
5874 8153 154
2322 3052 412
5044 5785 117
4001 8897 362
3669 193 522
3179 8174 586
5227 7898 19
8541 932 958
5896 4908 800
313 6946 849
5595 7401 690
3765 9280 304
4827 6676 592
8641 2039 610
7314 560 702
5430 1236 307
2945 8500 618
9042 9190 30
2352 9697 843
3002 5486 475
5023 614 491
7648 5811 665
3996 5164 387
7139 2327 566
576 2780 953
17 5750 721
8643 8855 57
9943 7630 182
8135 75 161
8497 1828 14
8420 6188 480
2422 2425 757
6473 3834 727
9463 7173 689
6362 2334 229
4728 5243 730
5805 8305 384
7464 2966 73
1445 621 320
8836 2569 186
3314 4148 730
3832 8074 961
8144 9788 703
9453 8340 646
2169 942 55
4446 9492 191
5293 1071 293
7136 2546 492
4564 5265 389
3478 7322 9
6796 6795 1000
539 2219 208
4281 617 859
237 9841 256
8091 5787 865
4340 7833 781
1094 5564 244
7931 6891 690
574 573 1000
3293 66 333
2002 5923 833
1515 1514 1000
6480 6132 337
8253 4119 367
6985 9772 160
6926 7092 840
1426 5793 626
1471 7653 471
2511 5750 685
259 6606 182
5034 6974 27
227 9797 869
2943 4524 68
8515 2343 831
6441 6440 1000
9647 2767 65
3990 4880 693
3973 561 380
7698 6610 243
8917 3649 612
3911 5662 338
5329 5282 553
9806 7936 339
5340 489 759
2485 6233 207
7611 7610 1000
7564 8899 381
4496 5565 755
5559 8368 122
8464 911 238
9825 5722 124
7358 7942 34
2584 1949 592
8072 1148 680
6262 7302 946
9196 1877 296
8211 9017 989
3359 7762 720
1443 7600 520
119 7510 251
9159 9158 1000
9444 178 114
9611 2458 428
9946 1810 467
52 6625 351
4524 1553 514
2473 6963 740
6616 4979 484
5490 873 907
6812 9827 253
3941 3009 191
2262 5383 693
1920 1919 1000
7957 1231 752
1931 4317 448
7160 8427 471
6975 7657 573
3788 4639 310
506 505 1000
4912 9396 4
4249 8377 823
8468 9991 515
8840 4581 205
9981 5518 977
7595 951 652
2446 7316 296
243 2593 316
4705 4487 257
2520 1130 971
547 4965 879
3481 3129 142
3722 1952 211
9718 8751 652
3981 3980 1000
7123 9267 676
7783 9425 493
1956 6204 72
3486 1610 56
2215 2214 1000
9862 2316 664
9535 1885 902
9294 6825 204
1855 1854 1000
6105 1827 83
4935 8080 30
7806 5578 621
5164 2009 98
8117 9501 693
3872 7801 948
7758 2221 805
6257 9584 232
4870 1829 9
4922 6357 11
1408 1407 1000
9960 4593 142
7009 3739 848
3631 547 819
9482 8121 424
7806 1274 172
5242 7754 216
2480 4765 156
8099 4333 958
60 1309 74
7044 4178 733
2313 4272 59
2033 5373 209
7051 7922 696
9431 1574 951
5435 8934 766
3794 77 61
7603 7926 153
4484 5333 646
2006 9935 321
5008 4085 723
2904 4272 178
1289 7021 208
9520 6215 157
5031 105 437
5225 1327 921
6837 455 956
4605 6454 454
1522 7228 689
9115 1556 59
8046 9513 87
9367 1206 198
4592 7684 207
6189 108 866
709 8456 952
59 2216 403
1027 6565 949
2982 2482 796
5355 4509 627
1240 8162 92
4832 6266 111
4725 7370 847
5220 5495 409
3957 9000 393
1489 4250 836
6258 5637 931
8473 9497 25
9255 950 748
5147 7990 734
1291 6066 224
4046 6112 360
9261 2570 676
7504 2028 887
5656 3969 930
5216 9445 737
1461 2433 179
3073 7125 879
3360 9672 436
9423 3990 369
5919 5791 258
116 1886 789
4216 6747 464
7984 4045 181
6565 3127 128
6515 4701 133
5922 1263 301
3662 58 590
6254 8429 436
2843 8655 645
5032 1374 70
9328 1825 943
8853 7284 893
3095 6080 709
5862 8329 421
917 7297 153
2023 4561 224
3664 527 695
5628 9378 698
8598 1532 741
9966 2283 149
9182 1560 730
979 3380 172
7931 7792 641
1888 7135 788
4445 7426 832
9506 130 14
3798 1298 275
3130 4011 737
2002 9980 104
1203 8593 291
3292 9731 611
2115 8640 484
1096 6190 695
1135 4182 784
5141 3824 15
4638 7944 168
794 9610 412
3350 6847 808
1340 5400 36
8599 9918 982
2622 7315 3
5711 3069 623
7200 6513 775
803 7180 867
3828 4571 68
8445 1868 817
9364 8190 181
8748 9853 366
1532 3957 784
417 8160 729
9151 6104 103
140 9247 389
7327 1997 945
2106 7263 312
3223 5045 299
1628 8949 974
7367 9268 520
7712 3130 178
5899 1252 302
117 6841 489
7221 3099 613
8166 1477 610
9829 9125 277
6046 9570 37
3382 728 579
7168 7816 348
4801 528 731
9586 4861 92
9347 7973 126
746 9754 806
3433 8918 767
7527 7142 902
8708 5432 865
5137 169 574
1738 3038 595
9462 4100 129
5535 4740 823
5624 5405 33
7334 3228 315
7900 8137 166
9531 4495 715
