10000 200000
1364 6037 164
5878 3506 803
3179 7446 213
8926 1513 270
2663 840 355
9127 6438 585
7254 4222 50
9123 9603 493
476 7045 948
773 7865 110
2345 6776 610
3502 7983 164
4249 4248 1000
5955 9749 470
4813 3919 497
4998 4246 957
6895 6594 828
9471 3184 194
4593 7172 211
9700 1960 918
454 1961 655
4032 3769 636
2001 4919 897
2888 674 968
6517 2012 853
5819 1655 388
2121 2120 1000
6985 2311 406
7324 759 745
4579 1777 630
2117 7615 695
8782 6714 336
744 6884 595
4584 9427 81
8717 5636 481
4595 6849 939
1090 8734 975
42 4052 973
6276 1080 274
6571 9807 547
4784 9822 425
9789 9667 97
7572 4050 404
7164 7607 863
4886 63 347
6322 2327 98
4426 3434 839
1858 3347 352
5880 3529 281
7822 7237 297
6869 4530 147
3133 2379 791
9587 4342 950
4796 6943 294
1843 5625 787
4350 1189 366
704 6852 305
9823 2908 611
3005 4475 943
2814 107 271
7575 2430 579
2459 8114 206
5734 4841 129
724 286 292
7463 708 176
5352 9375 525
9091 9586 655
6522 8671 594
8187 9247 906
5153 5473 699
5116 5815 111
5673 1977 913
4259 6482 350
9041 8955 165
8919 869 421
1602 8313 600
2834 7175 234
7076 1074 345
6034 4202 241
6556 8756 157
542 1106 340
7545 1255 189
1071 6677 753
9190 1670 494
3349 4409 44
5635 7263 283
3974 1698 963
7045 1969 249
8752 180 726
5822 9426 79
3421 8704 901
826 6776 357
4881 4880 1000
8445 7093 375
3437 9765 702
2435 8037 974
386 6528 305
9581 315 99
3215 5890 95
7134 9036 781
7411 850 908
2868 2804 885
4506 796 611
2227 6259 501
2249 2723 46
8148 7432 938
7773 6218 42
2273 8572 818
479 9918 749
2748 9400 417
8258 304 484
7214 7213 1000
7724 7237 420
4861 3922 598
9803 4395 516
6216 547 197
5693 4739 189
126 9244 539
3844 5269 307
9978 983 105
8642 8641 1000
1814 2962 45
9755 604 660
3674 4022 73
4580 5640 166
4143 7320 662
9211 7702 10
1540 6513 174
223 8112 39
4600 4599 1000
599 6116 217
1984 3660 343
5160 322 77
1604 1603 1000
3839 3090 587
3204 3540 619
5342 9807 363
2461 3244 55
5527 9479 313
3976 3557 765
8622 6399 992
4352 9857 442
1123 2815 977
8561 5817 749
8041 4412 795
824 6019 633
2199 1937 131
6904 340 40
7909 639 361
6807 3154 604
4681 4335 927
1705 9871 130
5277 3298 273
5045 9172 745
7758 7153 267
3058 4641 284
7357 4895 121
5763 5552 296
2715 1544 396
4968 3366 530
6645 8045 114
3736 3549 237
3129 3128 1000
2622 7269 381
6966 7795 983
5862 1479 671
2046 3222 41
9532 7451 18
3878 125 620
8987 6917 832
3199 3198 1000
4175 5354 520
932 7644 196
821 9621 919
4909 5701 809
3697 3696 1000
7305 1129 664
5352 5355 712
5349 3009 518
3800 1105 206
1212 4316 237
4466 3690 541
2038 4554 565
4225 9854 85
6109 2544 512
4408 2856 960
7421 9629 868
5057 2444 242
2303 7659 351
718 8069 642
3910 8639 243
9709 4450 112
5225 4306 738
9463 5947 647
8651 1337 933
6455 9893 388
6839 8839 767
2903 4026 565
204 203 1000
9180 6087 97
6323 6991 821
8176 6265 767
8174 6877 803
6085 6371 179
6924 6214 214
1863 4813 870
5263 9698 576
8661 5074 572
5861 3326 53
7468 6853 45
7790 9702 303
1179 1569 372
5092 1377 346
5189 6216 381
9436 9123 603
9084 9944 816
8385 7707 218
4586 2285 373
6791 9768 522
7151 3415 511
6644 2497 165
9748 1384 963
4709 585 772
4569 7535 721
9333 7009 370
1984 2252 595
6769 7831 673
988 876 448
2151 23 323
2975 9673 794
304 8702 435
7599 5902 942
4908 1747 75
9872 3142 286
1358 1357 1000
1009 6207 614
2475 4310 645
1788 1787 1000
6019 4699 272
1590 553 447
134 3312 739
9253 9794 115
5866 3024 184
2385 3250 369
2441 9209 621
5784 1232 537
1999 2364 175
4380 3570 197
1616 5919 833
7466 265 685
7264 8633 163
2163 4592 554
8225 9432 169
6765 5729 47
2683 1804 275
1500 5716 687
3563 8297 939
8073 2232 626
2035 6012 254
7807 9560 185
4979 1155 462
5447 5044 849
128 2213 826
622 2857 843
5934 8687 775
141 437 201
9067 6600 35
9920 8061 575
1917 7605 38
7518 2145 283
3021 1355 674
9590 803 154
9668 8047 960
9273 4742 736
3267 3266 1000
5599 1789 512
8648 8187 307
756 9429 740
3483 5341 834
9544 2925 900
2106 18 439
5328 1325 222
7922 6312 148
6626 6625 1000
217 9815 620
8652 1797 406
9544 2688 716
2632 4723 313
2451 4416 154
7299 3175 632
8277 8276 1000
6804 5598 531
2080 2079 1000
9276 5499 872
4046 7043 239
8465 5477 546
8693 1699 763
5664 8958 733
3790 5802 681
5665 3127 951
2090 8712 694
2358 6344 122
2419 4900 50
185 9350 158
891 203 271
4364 9887 923
5579 7160 735
6899 5533 610
289 1846 332
887 5282 213
8527 3623 19
4215 4482 129
5757 2980 633
7056 2949 259
5572 8940 278
550 796 99
318 9009 223
1782 9106 703
1521 7779 409
5506 6021 505
6728 8055 905
3376 4276 294
748 9760 452
4901 2424 992
2784 4677 505
299 359 55
7268 6434 909
2515 3509 499
9523 7585 31
279 7143 606
9301 3602 322
7546 7545 1000
7586 1451 363
9680 8104 869
192 351 764
9481 5406 774
5267 9808 671
8801 7470 169
4844 7910 457
4898 5932 188
8413 4751 26
9458 4168 80
7991 4619 465
3804 9257 13
4275 7662 87
6728 6727 1000
3048 648 375
7951 7950 1000
8008 4522 447
1195 7137 18
9649 690 671
7441 2583 374
3745 8235 567
3077 2083 311
7376 8764 54
1696 9762 758
664 5601 821
4494 5028 50
4518 4834 446
93 2800 666
4058 1152 621
8447 8260 657
4950 4760 411
1560 707 214
9956 1852 55
8204 8463 780
970 4024 67
6949 555 757
6975 1900 760
4037 6967 532
1522 4502 182
367 1014 713
6022 8976 916
3562 787 875
1140 1139 1000
4231 5904 950
4510 4509 1000
4798 4431 422
4271 7981 652
9219 9652 905
6416 3306 311
1080 9831 203
3226 304 392
2518 53 962
2567 1510 230
2488 1318 491
2852 7966 546
5768 5740 916
382 3744 882
6791 5365 281
8706 603 758
3096 6144 367
8522 1 503
3817 3816 1000
3163 2169 925
3421 9662 915
6413 5342 493
4879 114 542
7618 1478 241
4343 1535 567
3348 4709 728
8656 1881 932
4880 2087 827
65 7960 228
1572 734 580
5924 5227 114
1268 6538 561
7486 5792 98
7251 3081 148
275 5563 880
3031 6178 112
4843 4391 388
871 2070 925
8285 5486 380
107 8449 824
3681 3680 1000
7708 8737 291
2941 8499 157
4854 1641 485
780 8675 611
4848 4847 1000
3122 3121 1000
409 9258 785
6401 3581 624
7307 5126 165
6782 5993 739
8543 1713 832
350 2787 30
2063 2062 1000
8186 5615 683
3149 3703 207
8311 9653 957
4188 1140 558
764 4046 752
7732 1026 541
552 934 640
523 8509 91
3313 2949 749
1694 4909 828
8933 2996 386
6999 6981 721
4541 6373 13
6965 9890 870
1758 5797 619
746 7228 638
9853 7750 807
767 6649 646
9455 7445 882
1534 8769 217
151 1169 700
8612 9185 662
747 4247 486
6729 3113 378
3064 6376 288
7229 6543 276
1242 8372 886
3773 6979 101
3111 7155 917
5283 4516 467
7713 7712 1000
8376 4270 962
2256 8942 348
2056 8806 400
1417 6086 175
8119 5321 843
5783 123 655
4340 295 53
1730 2225 698
2655 6081 585
7912 3072 173
5964 1767 883
5615 275 435
8984 8661 930
7656 7110 789
6458 3607 138
3878 8010 340
8320 9922 561
9734 5889 962
6281 484 918
4777 1299 409
8840 3667 813
408 5287 176
6486 2513 773
1180 881 576
6454 9862 978
7676 8574 130
8234 3663 538
6234 6691 376
403 2325 925
840 4729 551
1026 1025 1000
1292 6565 467
6095 2976 834
9425 4912 918
905 5921 955
1311 3 802
9699 8247 788
3516 4755 262
3129 4162 55
6758 2603 128
5 5966 890
1464 319 874
9927 7722 471
2472 6008 738
9850 682 843
9666 3530 857
9483 6629 760
6465 171 944
699 9658 986
1259 8666 312
8109 9310 265
7638 8689 77
298 4407 360
2619 9172 190
9933 5782 671
7514 5562 44
6628 7759 230
8623 8212 269
4857 2660 528
5213 5655 225
4028 2521 634
4141 4140 1000
2404 2259 209
3037 2833 892
5020 5614 378
5374 7988 98
1674 6052 374
1092 5961 57
3360 2492 805
916 5444 827
3073 1040 529
3872 53 210
7337 6268 202
7172 2191 555
6110 3253 518
2397 7881 920
2569 5515 475
4331 3719 361
9222 8423 862
5439 8760 512
3613 478 780
8639 6351 44
9513 2093 210
633 4801 36
312 4260 956
7833 2075 936
7773 2204 173
7339 7338 1000
6985 9896 764
3346 8218 493
1623 580 811
1539 6126 786
4022 2196 219
689 5734 854
6195 2650 176
6752 5215 729
2062 2739 848
8143 4394 520
6748 7662 191
9154 9843 590
769 1976 669
257 7839 574
5975 4586 859
4967 7536 704
6108 3596 20
2959 3298 944
9922 3363 551
2309 3477 885
2081 5473 989
8865 4209 12
3823 5451 42
6808 4122 102
9892 469 968
6437 5123 142
2642 7080 246
5532 3252 181
6419 4931 215
6852 8473 855
9952 6523 756
9281 1938 358
9077 7564 521
6690 3324 312
6866 4782 992
3161 1396 41
6529 9999 355
1940 3734 31
5915 7049 750
692 6134 939
1107 8018 873
7532 8427 35
7750 1844 865
1983 9403 28
7016 9203 164
4172 4765 349
2138 304 381
9793 9424 151
2878 7346 490
1346 9531 341
2769 2768 1000
8916 2880 969
164 5759 134
2459 7965 255
4085 9316 232
5909 1020 692
8327 1316 574
8456 4675 518
5044 2765 880
5481 1549 155
7685 4289 84
3884 3031 671
7138 864 370
7426 1468 138
8232 601 958
3075 1603 437
1816 5881 753
2522 7026 705
7399 7084 680
725 2412 601
3803 3891 595
4452 5240 837
7985 7984 1000
1844 1585 400
550 8612 897
225 4295 138
7796 3377 668
6665 7511 635
9907 7984 329
1561 7011 141
9423 1524 650
9014 4998 263
7561 6165 458
5492 6403 863
1327 4144 180
3126 4205 479
3377 3321 756
2350 8089 284
4259 7761 939
4251 4250 1000
158 895 340
9931 8185 772
8664 7313 639
90 5341 806
9526 3120 707
5129 4180 277
8325 4772 988
7566 6523 250
4167 4724 47
9917 5039 800
4932 9867 118
2853 9095 874
7382 6490 410
2010 7931 874
6020 5526 580
358 6677 819
5858 8615 514
5021 7343 416
5601 5019 992
389 4826 338
3320 8909 372
667 4687 552
4221 8389 640
1744 5262 128
9481 7964 601
6070 8731 561
5278 3112 49
2321 1021 743
5843 5138 418
3130 3568 457
7076 7777 126
812 2053 248
863 6825 133
6346 6345 1000
6337 3595 160
4728 4120 497
8743 1057 678
4410 2059 801
5318 2193 392
1150 1149 1000
8017 3454 938
3737 1288 350
3961 3008 75
6057 7915 189
6247 2129 888
7612 745 873
6715 6714 1000
4253 5168 186
3549 6344 284
2479 2724 10
3168 5660 670
3342 4702 446
3135 2391 495
6081 4126 299
9346 6632 174
3448 2088 437
3447 1398 769
1009 1355 541
219 2267 642
6744 7832 891
8644 8643 1000
15 14 1000
1085 5688 117
2128 1667 717
5168 9507 549
2878 609 574
3114 8741 166
6687 4744 104
7117 7104 275
4365 8701 517
8983 4030 574
6348 4966 193
1241 9586 771
569 9650 396
2892 5232 628
5768 679 407
2909 3566 172
3340 692 211
9261 7255 858
8994 5575 935
1156 231 636
2017 278 142
2187 2934 90
971 2260 15
7515 8615 264
5985 9391 246
5442 5441 1000
332 331 1000
3061 3190 749
6618 7879 812
235 4415 515
3692 7317 416
1358 4345 622
7453 1944 729
5353 8380 151
6553 996 902
8711 5425 540
9874 3671 942
1785 9395 860
9029 2110 154
9060 7220 648
2461 2460 1000
838 7687 1000
4905 7496 404
7701 3986 363
8841 7241 667
9096 3271 810
7911 7233 873
173 7809 842
8099 9311 814
5582 3809 477
8452 4895 424
9941 233 648
9928 7892 672
6120 2863 27
9043 3766 509
8930 2838 108
3260 6552 462
6415 9657 84
7604 7603 1000
2388 335 920
3206 6005 29
8751 9144 272
1622 844 93
1960 5974 33
8723 3132 292
3424 2774 79
1186 911 304
7396 6593 863
808 2603 883
5776 6729 731
5983 3594 625
1548 8959 374
1994 6604 274
5091 987 222
4284 345 531
887 7420 699
8802 5757 684
4406 4557 944
7556 5458 487
3514 2923 802
550 9597 976
2224 5422 932
3164 5006 96
7216 6515 780
5134 2211 181
2596 825 358
8080 8079 1000
5626 7831 649
103 636 948
4751 2328 77
8762 6689 597
8962 7495 850
4410 2113 46
5402 5401 1000
4790 48 2
481 7564 702
2512 9126 178
7039 3685 937
4806 6830 910
2216 7645 4
7980 2096 531
8278 6148 817
1112 7132 686
3155 378 947
6468 8647 712
8597 1891 431
8491 2219 890
9176 2829 331
2117 2000 812
3977 9712 949
394 9864 287
2097 1212 9
5347 2944 507
6813 7006 240
7003 286 255
3461 2956 3
7397 2265 347
2418 5489 155
4793 2525 580
4038 5653 615
6006 3000 388
7927 5355 138
7345 3631 523
5889 3377 638
5507 7419 6
7634 6464 453
2098 5101 76
3658 5427 169
850 6562 921
5576 8357 946
206 2487 771
8593 3599 942
3315 3314 1000
2863 8012 363
1691 118 362
2302 3612 695
8614 7926 869
3605 6271 998
3857 4848 48
6445 6999 824
4929 9820 481
6601 339 671
7613 3903 628
7143 2501 108
8337 8336 1000
665 2397 560
8608 6977 654
8552 2107 82
78 9575 655
418 7274 290
3323 2032 883
3604 9051 140
7186 7237 879
3304 7497 551
6354 6897 869
6918 1116 874
5560 7855 152
2486 1559 59
6713 1495 660
8081 2968 531
6768 7546 231
9804 2903 448
1529 5270 911
7487 661 402
5578 3249 968
4223 6407 412
36 4453 870
6045 4980 415
506 7308 418
1023 4787 509
9559 5576 610
8519 3929 288
5912 6199 418
7215 8276 111
8908 1403 34
2447 5790 976
1646 7930 762
9302 2102 994
385 1344 684
8028 4867 972
719 3274 889
9882 4321 799
1072 7641 44
6999 7853 750
5207 4745 809
5139 6382 464
6306 2389 554
788 8878 114
9952 3682 938
2644 7241 445
9323 5645 179
7581 3665 988
5563 2032 179
8812 8581 360
2645 2239 174
1832 9702 397
8112 6284 872
4823 8159 899
2878 2103 51
3875 1044 964
1151 7100 514
2868 3653 195
4260 4637 323
7018 5028 858
3110 4493 779
7044 3535 988
7325 1744 807
815 814 1000
8826 3472 912
3962 60 938
9531 6923 190
2151 2325 77
6113 5339 127
3572 433 658
795 5472 358
9223 524 830
2547 5904 499
9112 3590 57
493 5515 636
16 9046 100
1410 7025 671
2282 8263 154
2728 2727 1000
3969 1414 696
5028 5997 622
5487 1243 792
7980 4204 446
9848 6275 890
7508 1901 182
8 3965 809
5733 1498 186
2755 8758 872
8399 3355 840
9365 6435 612
2413 5156 645
2451 6962 741
7369 4611 669
26 6483 904
354 2035 436
6848 4244 714
6169 7117 237
3900 9291 194
3454 5688 325
3751 3966 592
7626 3427 959
6174 5195 639
2830 6967 797
9654 1935 669
7240 7708 436
9461 5626 277
7118 2449 73
4738 1093 592
1436 9909 214
6406 8329 266
3615 1026 877
1461 9222 479
1591 7641 945
2692 1898 193
2477 7092 578
1204 2039 392
8073 8072 1000
7897 2846 740
9898 3767 505
4030 3080 319
2263 5050 269
7632 23 207
5605 7225 785
9456 327 992
6849 9897 367
5184 7594 352
2755 8245 252
5552 60 593
4964 3622 786
9130 4975 897
2364 4419 260
2734 6617 295
9004 7387 465
6733 2439 635
9586 9745 963
3080 5210 773
5974 5427 954
849 756 5
7625 5434 708
6416 5610 59
5211 1182 384
3495 740 599
8897 8896 1000
8032 7257 53
3059 6134 571
9699 2626 537
9452 2030 758
7071 1404 267
5484 3162 347
6318 4275 443
1399 7326 820
405 404 1000
6359 7729 975
9907 2867 584
1123 5147 451
4872 3452 557
5226 2484 356
3004 9052 876
4162 5790 16
6438 562 417
4821 4892 622
5842 5841 1000
1615 9555 481
9503 1436 532
4069 773 339
4592 7228 684
4922 5239 421
2348 8930 165
8585 7651 807
6072 4190 748
2348 7903 148
2974 8273 210
4033 7748 966
9077 3301 73
4466 9766 61
2123 4468 517
5170 2874 527
1304 134 482
5573 7111 321
9119 8441 365
7794 3688 48
7475 7474 1000
5625 4660 601
1289 6339 239
9799 5776 355
207 7645 331
8036 3282 171
1587 1426 201
1135 1611 442
1089 7935 531
5147 1809 932
8720 4562 840
3998 2942 615
333 1970 775
8614 726 610
5388 7617 26
941 940 1000
2764 6531 71
9170 5044 486
2265 6866 498
156 5773 365
1953 7398 150
6663 3356 552
5294 5860 743
8254 6835 0
176 8440 421
3249 6971 586
9817 864 525
6307 6306 1000
5249 5479 889
2304 8303 957
4797 9096 946
2235 2234 1000
3426 207 829
8426 3156 288
8098 9814 114
3617 1017 546
7701 3257 580
6391 3726 272
877 9270 964
7411 8497 580
3731 9702 557
7201 2737 295
7109 2646 618
505 4456 862
8790 9507 364
3607 1953 345
495 8416 846
6281 4590 643
4010 9294 932
6128 1511 88
3087 4252 164
6267 4217 772
1270 9085 886
6463 7752 792
1640 470 554
550 9275 725
2178 492 643
1854 227 541
6996 6995 1000
1196 4605 225
5438 5528 275
7356 8174 935
6794 3040 958
3313 6358 813
6867 9652 577
2728 4271 633
901 5475 966
572 3685 172
9160 9845 405
5572 8066 246
3280 2672 866
5969 6610 663
6478 3329 196
9646 3787 325
5703 9373 757
8121 4283 312
5097 5096 1000
4095 7824 754
2169 5427 743
6887 2374 893
4155 8259 480
263 9185 404
2325 3049 518
6531 8098 83
3729 5474 588
2520 907 224
93 3879 215
3000 3315 385
9091 4478 9
9489 6279 557
4070 2617 818
3707 7527 305
8064 6795 295
4824 7726 25
156 9694 283
271 490 789
8997 1 502
8225 9773 357
2162 5554 74
2375 1155 334
3958 5577 872
5298 9892 536
3352 5602 298
2275 9161 316
4478 8326 450
6400 2639 385
8216 4135 703
9850 2393 295
9266 5978 587
193 3453 200
5677 7950 9
2520 4279 783
6291 5326 571
7112 2899 161
3969 4377 663
1833 8613 390
197 633 691
7756 7193 312
4545 7069 169
5161 7016 522
4862 5815 235
7339 1275 101
9924 7817 982
9299 450 787
6039 9392 654
7060 1211 137
9898 516 536
9174 5586 139
885 884 1000
285 2234 842
5527 5801 618
2500 6068 516
3264 1743 642
2902 712 680
8424 5887 952
1307 564 296
2927 3921 866
8311 92 234
5116 6937 448
909 7199 529
8611 8546 104
7217 799 293
4213 1008 24
5276 1081 558
4538 8572 849
1203 2692 928
8680 2246 953
9936 3127 145
599 5141 251
9281 1017 644
8674 9794 702
6355 1891 368
8540 8314 163
5457 661 512
7010 4449 560
7936 84 384
7171 1051 504
2669 3458 801
6802 4046 754
4163 6824 75
7932 158 971
8250 9784 60
7841 8917 633
3506 2962 702
468 956 905
3673 6444 916
732 3849 981
8188 8743 611
3917 941 234
7063 1662 177
5797 479 677
253 7870 489
7315 164 203
543 2730 427
9489 4501 767
2571 2500 391
4355 5499 405
9292 2126 105
5690 9987 550
3779 6454 885
6092 892 360
2452 845 57
5489 5488 1000
8629 4852 815
5597 5468 175
6811 5951 520
343 6215 970
4313 5198 819
5203 214 720
8154 7385 388
4053 6118 105
7419 9117 282
2142 9806 539
5048 3508 528
9936 9689 872
1417 9172 224
2640 547 584
3727 1925 59
6156 1504 253
7130 5309 497
8335 8103 326
780 9023 280
1041 2333 211
9741 595 911
9131 5704 615
5715 3648 962
7733 9414 694
8191 4197 387
155 417 427
7400 1560 691
5946 2671 207
8243 8603 312
3762 3621 253
5196 2640 187
8270 4445 384
3858 2821 505
9441 1251 13
1780 5093 979
2934 405 693
4050 2698 201
6999 5587 628
3037 6439 90
8749 7898 286
9383 2658 617
7005 8220 618
1058 3048 973
1878 705 717
4912 6082 484
8168 6970 42
778 5494 634
8378 579 520
296 5383 905
9728 5083 22
7299 832 89
1565 2723 900
7802 228 766
4015 4847 806
3908 9021 687
2563 8477 311
7620 7576 399
225 4911 163
6673 7912 84
5548 6265 6
6161 6636 236
5305 5232 551
936 4256 738
8849 9997 933
8170 3778 578
811 6094 460
6582 5071 674
3102 987 142
4681 9845 674
5663 8794 15
8638 5426 481
2653 3558 972
479 3324 404
4508 6741 388
5499 8985 564
669 3145 542
3860 460 182
2538 281 813
2586 1569 974
6513 6190 469
2530 2529 1000
5064 5206 559
7767 470 206
5609 82 920
7274 7273 1000
1809 1808 1000
519 6128 730
4352 991 896
8219 2209 872
8568 8355 909
1125 9994 824
8198 2712 389
6400 3191 684
5078 2653 694
915 2244 681
5837 9134 761
6034 4632 411
7417 674 487
9890 2615 749
7677 2711 758
1852 1387 269
1078 7208 880
9772 2130 628
3777 5560 835
1287 3130 176
3692 7155 211
6016 2478 93
7962 5381 731
5628 4488 132
2114 1527 724
5978 8301 245
3034 5244 562
2661 7030 600
1135 1509 948
8021 8211 5
6800 6799 1000
9297 8356 612
4538 972 522
4099 6171 69
5082 3380 391
5571 6786 366
4077 196 657
4330 5482 335
3516 3770 974
6482 2213 299
1905 9088 446
8099 8098 1000
3886 981 875
6463 3149 714
852 4008 394
6383 9589 931
5662 2926 554
3672 6920 500
9960 3665 813
9583 541 885
9719 377 216
5922 2477 731
5964 9129 471
2143 8249 242
8689 5277 110
3603 6174 422
8251 3617 282
4915 6063 432
2972 2074 95
64 1145 547
2269 8698 155
6806 813 650
7981 8855 660
2745 2491 365
4927 6124 509
2616 2366 184
4471 9698 821
9211 4045 22
190 2994 620
9926 8518 292
1573 3670 469
249 7551 768
6601 816 175
5359 6925 433
3442 8211 388
9146 1914 634
3869 2748 325
9612 1717 498
3153 4751 593
8405 2736 521
83 9309 268
4940 1096 896
1002 4233 165
5025 2822 523
6072 8364 386
2655 9474 130
7857 8999 995
7936 8671 430
271 7154 886
1415 7429 328
5050 5049 1000
5271 9437 2
7513 6692 700
4471 259 277
9689 1479 72
2897 5190 2
91 9362 200
873 2931 543
3528 7496 519
7502 2979 74
9532 8794 277
645 1839 128
3492 4168 999
4021 3076 894
6231 6213 751
1992 521 684
2527 1103 582
5250 2436 648
3014 8309 476
5809 5808 1000
9773 820 57
8689 2342 618
3553 988 86
2824 79 357
1511 862 689
8700 4091 593
3288 4516 508
103 7941 965
1277 4788 959
4603 416 595
1925 2292 89
9718 867 549
7758 9493 586
7305 9021 219
9559 9558 1000
6100 2371 778
4014 4545 134
7417 5782 121
5903 8276 400
9914 933 19
223 3471 644
7133 7013 420
5484 8008 224
515 2969 596
4236 5894 820
8281 5493 773
3773 9797 57
1103 7831 55
6749 3686 632
9796 5246 237
3021 4738 606
469 280 789
4719 2349 251
4303 394 869
1484 4685 419
6218 8698 257
5363 8834 94
6350 4551 426
6816 533 79
4808 7041 447
201 3727 167
2199 2198 1000
6779 3526 92
4816 3223 724
4534 3119 109
9416 9415 1000
8486 8485 1000
1670 6851 197
1854 9063 649
5771 4146 181
4794 474 303
7369 5030 284
4118 667 361
7391 4283 806
7727 2133 229
408 407 1000
2960 397 444
5496 4992 327
2722 2205 516
4375 1759 461
6571 7520 687
221 8899 670
7875 6049 473
3505 1378 442
841 9841 592
3016 8433 830
9929 4887 51
347 1701 561
1256 2591 729
9628 4418 19
8417 2268 140
4882 2765 72
8283 8503 394
5935 8843 269
5261 8567 506
7597 6503 232
9091 8031 331
5334 7459 551
9989 7803 855
8591 9780 956
5887 2087 277
7260 1870 861
3983 3982 1000
7976 7975 1000
2193 4076 493
7701 5797 777
1923 3038 727
1302 5034 215
6172 8512 399
6917 2894 905
9015 2525 868
9822 4325 851
5536 6707 339
5992 4729 152
6735 7567 82
3595 5138 73
45 44 1000
4436 2604 624
376 273 335
6510 8761 271
1753 9665 849
535 3247 892
7108 1072 482
1021 1249 553
8543 5285 361
5921 3731 562
8998 1785 792
5324 5323 1000
8394 8031 328
9258 6803 867
4743 8015 577
3370 238 34
5401 1122 26
3799 1932 581
3971 1991 159
9034 7693 13
2100 5909 422
9284 2967 576
5161 643 377
8271 2354 774
21 884 815
51 5703 228
5998 106 585
7595 693 175
8994 8934 465
4760 7982 690
9731 8087 858
1048 5950 2
478 1018 596
9096 3839 54
8145 1 364
6045 3499 899
4362 2640 64
770 8885 476
4057 7388 720
4458 2169 908
7051 2820 995
866 6697 468
5219 1063 962
3307 6620 344
542 6123 563
200 5787 225
6525 2168 220
1315 4307 274
8300 3401 289
8786 745 603
2905 2104 376
2961 6658 821
7068 729 472
7849 5332 846
450 9652 395
8888 8887 1000
9839 8260 75
7968 9137 653
7445 191 126
1414 2332 847
2284 4238 678
9337 3168 944
4993 4101 89
4349 1661 3
8501 7814 701
7616 8197 248
9794 1225 352
8312 7898 859
1748 3821 244
3633 8750 695
9569 344 786
3528 7908 245
1597 1065 455
3919 3189 623
1739 3636 673
2317 2316 1000
9366 5225 285
9945 4385 199
884 2514 688
6255 9820 804
7908 840 56
4517 4164 382
3021 7516 519
8079 1397 55
2445 5412 295
9229 3974 357
4385 8003 867
37 1448 454
2235 7407 161
8467 3173 872
7105 9252 473
6237 5942 768
2545 5808 623
9025 3626 400
5271 4677 738
9830 4675 800
5760 6321 595
2255 4817 676
7167 9138 340
2595 2814 534
4269 3119 289
2531 6877 755
2499 1528 690
7995 8848 948
6623 4250 939
3023 833 203
9696 2960 958
8949 6634 124
2806 9684 917
7440 7439 1000
7904 9594 974
1836 5853 676
9724 8290 906
2683 4076 340
6626 7760 547
3445 3341 794
7104 2353 319
7057 1383 113
5522 1688 345
9978 9737 503
2888 4655 106
7776 3966 515
2270 8127 325
2642 8647 919
9489 9800 866
3100 621 951
8008 2817 541
1284 3198 918
8693 3484 254
4524 1880 688
1680 6847 988
7203 3536 168
3253 2693 649
9003 2500 421
1851 5033 438
8537 7130 475
8500 1692 287
3729 8790 270
7159 999 142
3952 9649 944
2739 6481 183
5576 8762 709
7165 8621 450
5128 3518 492
2520 5529 706
9879 8214 882
9617 2691 349
4368 2677 838
5330 2714 662
8211 6971 349
5988 897 480
6137 8346 767
8383 1664 460
4654 3374 859
104 5944 701
539 2209 671
6382 5825 176
6287 6389 764
3085 3754 925
1863 548 78
4293 3585 608
2516 6930 210
2200 6801 367
7996 8580 349
6290 9524 489
2320 3377 321
4728 1136 287
4927 7931 449
6688 4514 615
9560 7233 212
2295 8410 62
135 4361 133
6887 4019 684
3432 7511 705
8815 8121 557
8949 8945 932
185 4947 81
3102 3756 320
3758 8379 850
5189 9541 38
5350 8792 581
7191 5958 552
1084 9046 109
6970 4724 203
8141 5002 878
2241 9726 174
5177 5374 809
4776 7294 301
9233 1252 469
9711 3764 593
4678 8755 657
1901 1900 1000
9574 8122 65
1606 8008 840
5243 5215 471
3071 8589 162
5090 2208 316
273 3032 543
3501 6968 246
4359 9341 489
265 9580 467
3746 4003 255
6199 7722 482
3987 9308 507
906 1436 57
3372 4888 319
1987 1783 882
7902 2753 986
6601 8072 138
1770 4536 930
2093 7804 39
4530 4042 150
5717 974 732
9089 3682 363
1307 5809 421
2690 3296 794
5665 6408 767
1954 8826 614
936 935 1000
1734 115 579
9353 6877 88
9058 8108 779
8418 8565 445
8958 19 363
2261 9826 872
3717 4267 222
8744 5064 413
1344 3209 716
4483 6827 244
239 2540 730
3191 2164 497
7803 1661 933
1172 8523 78
6764 5879 285
2821 5905 13
3856 2171 760
5253 2888 716
7357 4807 467
8325 3734 826
8200 8899 851
530 7839 593
1374 9398 701
3164 6975 201
9076 9393 921
9954 2729 387
1012 6248 481
5855 5854 1000
5891 8283 202
7118 2048 635
9216 7108 86
8895 7365 322
6695 6705 700
1211 818 224
9490 6947 640
5623 2099 405
5777 3599 969
5902 2082 943
621 8810 140
871 1409 115
3379 1424 207
3988 6913 469
9293 7700 715
3729 5125 55
6227 3342 496
4618 853 577
8631 3568 485
7089 4293 444
1719 6067 936
5490 5489 1000
9323 2851 578
7714 8175 336
476 367 461
3796 2969 492
6001 7582 522
1916 7640 281
5938 2750 945
5166 5448 632
2907 1867 353
7336 4926 198
9106 5943 475
2546 9224 573
7783 410 63
7160 5224 47
8630 2409 8
6441 9640 920
5091 3958 759
2568 8245 923
7423 7892 740
658 387 645
